2024-06-27 06:40, failed
2024-06-27 07:36, failed
2024-06-27 08:39, failed
2024-06-27 09:36, failed
2024-06-27 10:39, failed
2024-06-27 11:38, failed
2024-06-27 12:53, failed
2024-06-27 13:36, failed
2024-06-27 14:37, failed
2024-06-27 15:36, failed
2024-06-27 16:41, failed
2024-06-27 17:37, failed
2024-06-27 18:38, failed
2024-06-27 19:38, failed
2024-06-27 20:36, failed
2024-06-27 21:36, failed
2024-06-27 22:36, failed
2024-06-27 23:37, failed
2024-06-28 01:43, failed
2024-06-28 02:47, failed
2024-06-28 03:39, failed
2024-06-28 04:38, failed
2024-06-28 05:37, failed
2024-06-28 06:40, failed
2024-06-28 07:36, failed
2024-06-28 08:38, failed
2024-06-28 09:36, failed
2024-06-28 10:38, success
2024-06-28 11:38, success
2024-06-28 12:52, success
2024-06-28 13:36, success
